year,subject,topic,exam,exercise,exercise_type
2002,química,equilibrio_quimico,Junio,Ejercicio 6 Opción B,grado de disociación (dato)
2002,química,equilibrio_quimico,Reserva 1,Ejercicio 3 Opcion A,principio de LeChatelier
2002,química,equilibrio_quimico,Reserva 1,Ejercicio 5 Opción B,ecuación de 2do grado
2002,química,equilibrio_quimico,Reserva 2,Ejercicio 3 Opción A,verdadero o falso
2002,química,equilibrio_quimico,Reserva 2,Ejercicio 5 Opción B,cálculo de las constantes Kc y Kp
2002,química,equilibrio_quimico,Reserva 3,Ejercicio 6 Opción B,equilibrio heterogéneo (cálculos)
2002,química,equilibrio_quimico,Reserva 4,Ejercicio 6 Opcion A,grado de disociación (pregunta)
2002,química,equilibrio_quimico,Septiembre,Ejercicio 6 Opción A,presiones parciales
2001,química,equilibrio_quimico,Junio,Ejercicio 4 Opción A,principio de LeChatelier
2001,química,equilibrio_quimico,Junio,Ejercicio 6 Opción B,cálculo de las constantes Kc y Kp
2001,química,equilibrio_quimico,Reserva 1,Ejercicio 3 Opción A,principio de LeChatelier
2001,química,equilibrio_quimico,Reserva 1,Ejercicio 5 Opción B,grado de disociación (pregunta)
2001,química,equilibrio_quimico,Reserva 2,Ejercicio 3 Opción A,verdadero o falso
2001,química,equilibrio_quimico,Reserva 2,Ejercicio 5 Opción B,cálculo de las constantes Kc y Kp
2001,química,equilibrio_quimico,Reserva 3,Ejercicio 6 Opcion A,grado de disociación (dato)
2001,química,equilibrio_quimico,Reserva 4,Ejercicio 6 Opción A,grado de disociación (pregunta)
2001,química,equilibrio_quimico,Reserva 4,Ejercicio 4 Opción B,principio de LeChatelier
2001,química,equilibrio_quimico,Septiembre,Ejercicio 3 Opción A,verdadero o falso
2001,química,equilibrio_quimico,Septiembre,Ejercicio 6 Opción B,ecuación de 2do grado
2000,química,equilibrio_quimico,Junio,Ejercicio 3 Opción B,principio de LeChatelier
2000,química,equilibrio_quimico,Reserva 1,Ejercicio 5 Opción A,presiones parciales
2000,química,equilibrio_quimico,Reserva 1,Ejercicio 3 Opción B,principio de LeChatelier
2000,química,equilibrio_quimico,Reserva 2,Ejercicio 6 Opción B,equilibrio heterogéneo (cálculos)
2000,química,equilibrio_quimico,Reserva 3,Ejercicio 6 Opción A,grado de disociación (dato)
2000,química,equilibrio_quimico,Reserva 4,Ejercicio 6 Opción A,presiones parciales
2000,química,equilibrio_quimico,Septiembre,Ejercicio 6 Opcion A,ecuación de 2do grado
2008,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2008,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2008,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2008,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2008,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2008,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2008,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2008,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2008,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2008,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2008,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2008,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2008,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2008,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2008,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2008,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2007,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2007,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2006,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2006,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2005,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2005,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2004,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2004,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2003,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2003,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2002,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2002,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2001,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2001,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Junio,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Junio,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Reserva 1,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Reserva 1,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Reserva 2,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Reserva 2,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Reserva 3,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Reserva 3,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Reserva 4,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Reserva 4,Ejercicio 1 Opción B,inorgánica y orgánica
2000,química,formulacion,Septiembre,Ejercicio 1 Opción A,inorgánica y orgánica
2000,química,formulacion,Septiembre,Ejercicio 1 Opción B,inorgánica y orgánica
2025,química,reactividad_organica,Julio,Ejercicio 4B,isomería
2025,química,reactividad_organica,Junio,Ejercicio 4B,reacciones orgánicas
2025,química,reactividad_organica,Reserva 1,Ejercicio 4B,reacciones orgánicas
2025,química,reactividad_organica,Reserva 2,Ejercicio 4B,isomería
2024,química,reactividad_organica,Julio,Ejercicio B6,reacciones orgánicas
2024,química,reactividad_organica,Junio,B6,isomería
2024,química,reactividad_organica,Reserva 1,Ejercicio B4,reacciones orgánicas
2024,química,reactividad_organica,Reserva 2,Ejercicio B6,reacciones orgánicas
2024,química,reactividad_organica,Reserva 3,Ejercicio B4,isomería
2024,química,reactividad_organica,Reserva 4,Ejercicio B6,isomería
2023,química,reactividad_organica,Julio,Ejercicio B6,reacciones orgánicas
2023,química,reactividad_organica,Junio,B6,isomería
2023,química,reactividad_organica,Reserva 1,Ejercicio B4,hidrocarburos
2023,química,reactividad_organica,Reserva 2,Ejercicio B4,reacciones orgánicas
2023,química,reactividad_organica,Reserva 3,Ejercicio B6,reacciones orgánicas
2023,química,reactividad_organica,Reserva 4,Ejercicio B6,isomería
2022,química,reactividad_organica,Julio,Ejercicio B6,isomería
2022,química,reactividad_organica,Junio,B4,isomería
2022,química,reactividad_organica,Reserva 1,Ejercicio B6,isomería
2022,química,reactividad_organica,Reserva 2,Ejercicio B6,reacciones orgánicas
2022,química,reactividad_organica,Reserva 3,Ejercicio B6,reacciones orgánicas
2022,química,reactividad_organica,Reserva 4,Ejercicio B4,isomería
2021,química,reactividad_organica,Julio,Ejercicio B6,reacciones orgánicas
2021,química,reactividad_organica,Junio,Ejercicio B6,isomería
2021,química,reactividad_organica,Reserva 1,Ejercicio B4,reacciones orgánicas
2021,química,reactividad_organica,Reserva 2,Ejercicio B6,isomería
2021,química,reactividad_organica,Reserva 3,Ejercicio B6,reacciones orgánicas
2021,química,reactividad_organica,Reserva 4,Ejercicio B4,reacciones orgánicas
2020,química,reactividad_organica,Junio,B6,isomería
2020,química,reactividad_organica,Reserva 1,Ejercicio B6,reacciones orgánicas
2020,química,reactividad_organica,Reserva 2,Ejercicio B6,isomería
2020,química,reactividad_organica,Reserva 3,Ejercicio B6,isomería
2020,química,reactividad_organica,Reserva 4,Ejercicio B4,isomería
2020,química,reactividad_organica,Septiembre,B4,isomería
2019,química,reactividad_organica,Junio,Ejercicio 4 Opción A,reacciones orgánicas
2019,química,reactividad_organica,Junio,Ejercicio 4 Opción B,isomería
2019,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción A,isomería
2019,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción A,isomería
2019,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción B,reacciones orgánicas
2019,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,isomería
2019,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,hidrocarburos
2019,química,reactividad_organica,Septiembre,Ejercicio 4 Opcion A,reacciones orgánicas
2019,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,isomería
2018,química,reactividad_organica,Junio,Ejercicio 4 Opción A,isomería
2018,química,reactividad_organica,Reserva 1,Ejercicio 4 Opcion A,isomería
2018,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción B,reacciones orgánicas
2018,química,reactividad_organica,Reserva 2,Ejercicio 4 Opcion A,reacciones orgánicas
2018,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción A,reacciones orgánicas
2018,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,isomería
2018,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción B,isomería
2018,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,reacciones orgánicas
2018,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,isomería
2017,química,reactividad_organica,Junio,Ejercicio 4 Opción A,isomería
2017,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción A,isomería
2017,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción B,reacciones orgánicas
2017,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción A,reacciones orgánicas
2017,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción B,isomería
2017,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,reacciones orgánicas
2017,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,hidrocarburos
2017,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción B,reacciones orgánicas
2017,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,reacciones orgánicas
2016,química,reactividad_organica,Junio,Ejercicio 4 Opción B,isomería
2016,química,reactividad_organica,Reserva 1,Ejercicio 4 Opcion A,reacciones orgánicas
2016,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción A,reacciones orgánicas
2016,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,isomería
2015,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción B,isomería
2015,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción B,reacciones orgánicas
2015,química,reactividad_organica,Reserva 3,Ejercicio 4 Opcion A,isomería
2015,química,reactividad_organica,Reserva 4,Ejercicio 4 Opcion A,isomería
2015,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,reacciones orgánicas
2014,química,reactividad_organica,Junio,Ejercicio 4 Opción A,isomería
2014,química,reactividad_organica,Reserva 1,Ejercicio 4 Opcion A,isomería
2014,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,reacciones orgánicas
2014,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,reacciones orgánicas
2014,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,isomería
2013,química,reactividad_organica,Junio,Ejercicio 4 Opción B,isomería
2013,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción A,isomería
2013,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción A,reacciones orgánicas
2013,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,isomería
2013,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,isomería
2012,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción B,isomería
2012,química,reactividad_organica,Reserva 2,Ejercicio 4 Opcion A,reacciones orgánicas
2012,química,reactividad_organica,Reserva 3,Ejercicio 4 Opcióon A,isomería
2012,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,isomería
2012,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,isomería
2011,química,reactividad_organica,Junio,Ejercicio 4 Opción A,isomería
2011,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción B,reacciones orgánicas
2011,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,isomería
2011,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,hidrocarburos
2011,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,hidrocarburos
2010,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción B,reacciones orgánicas
2010,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción B,reacciones orgánicas
2010,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción A,isomería
2010,química,reactividad_organica,Reserva 4,Ejercicio 4 Opcion A,isomería
2010,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,isomería
2009,química,reactividad_organica,Junio,Ejercicio 4 Opción B,isomería
2009,química,reactividad_organica,Reserva 1,Ejercicio 4 Opcion A,reacciones orgánicas
2009,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,isomería
2009,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,reacciones orgánicas
2009,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,reacciones orgánicas
2008,química,reactividad_organica,Junio,Ejercicio 4 Opción A,reacciones orgánicas
2008,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción B,isomería
2008,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción A,reacciones orgánicas
2008,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,isomería
2008,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,reacciones orgánicas
2007,química,reactividad_organica,Junio,Ejercicio 4 Opción B,hidrocarburos
2007,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción A,isomería
2007,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción B,reacciones orgánicas
